Count	ID					STRUCTURE	E-STRUCTURE-SIZE	A. NETWORK QUALITY		M. NETWORK QUALITY		REFERENCE

                                                                                                            grid.472204.7            : -8.295096 | 41.449917 | http://wikimedia.pt/Wikimedia_Portugal | Wikimedia Portugal | Associação Wikimedia Portugal | Wikimedia
                                                                                                            grid.472202.1            : -46.648903 | -23.548782 | https://br.wikimedia.org/wiki/P%C3%A1gina_principal/en | Wikimedia Brasil | Wikimedia
                                                                                                            grid.472221.0            : 14.466931 | 50.072124 | https://www.wikimedia.cz/web/Hlavn%C3%AD_strana | Wikimedia Česká Republika | Wikimedia
                                                                                                            grid.472190.9            : 4.367869 | 50.838573 | http://www.wikimedia.be/ | Wikimedia
                                                                                                            grid.472187.f            : 13.381024 | 52.49844 | https://wikimedia.de/wiki/Hauptseite | Wikimedia Deutschland | Wikimedia
                                                                                                            grid.472192.b            : -58.377026 | -34.604916 | http://www.wikimedia.org.ar/ | Wikimedia
                                                                                                            grid.472199.0            : 2.346847 | 48.86804 | http://www.wikimedia.fr/ | Wikimédia France | Wikimedia
                                                                                                            grid.459189.8            : 10.77318 | 59.914356 | https://no.wikimedia.org/wiki/Hovedside | Wikimedia
                                                                                                            grid.472215.7            : 9.164173 | 45.452316 | http://www.wikimedia.it/ | Wikimedia Italia | Wikimedia
                                                                                                            grid.472196.f            : 114.17094 | 22.309715 | http://wikimedia.hk/ | Wikimedia
                                                                                                            grid.472188.0            : 34.78111 | 32.084965 | http://www.wikimedia.org.il/ | Wikimedia
                                                                                                            grid.472194.d            : 143.7088 | -36.962467 | https://wikimedia.org.au/ | Wikimedia
                                                                                                            grid.472220.1            : -73.55472 | 45.51319 | https://ca.wikimedia.org/wiki/Main_Page | Wikimédia Canada | Wikimedia
                                                                                                            grid.472191.8            : 37.536713 | 55.74723 | https://ru.wikimedia.org/wiki/%D0%97%D0%B0%D0%B3%D0%BB%D0%B0%D0%B2%D0%BD%D0%B0%D1%8F_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B8%D1%86%D0%B0 | Wikimedia
                                                                                                            grid.472193.a            : 30.532509 | 50.436916 | https://ua.wikimedia.org/wiki/%D0%92%D1%96%D0%BA%D1%96%D0%BC%D0%B5%D0%B4%D1%96%D0%B0_%D0%A3%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D0%B0 | Wikimedia
                                                                                                            grid.472224.5            : -67.033165 | 10.349665 | http://wikimedia.org.ve/ | Wikimedia
                                                                                                            grid.472200.3            : 19.487274 | 51.767246 | https://pl.wikimedia.org/wiki/Strona_g%C5%82%C3%B3wna | Wikimedia Polska | Wikimedia
                                                                                                            grid.472209.a            : 77.587685 | 12.970392 | http://wiki.wikimedia.in/Home | Wikimedia
